,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18,sentiment
159,1378645952710332420,"If you don't take covid vaccine, you will be fine of Rs 1000 by @OurSMC @MySuratMySMC @CommissionerSMC #COVID #COVID19 #Corona #COVIDVaccination #coronavaccination #vaccine #vaccinated https://t.co/Wp79AIKxWb",પત્રકાર તેજશ મોદી Journalist Tejash Modi,TejashModiLive,2021-04-04T09:49:43.000Z,Sun Apr 04 09:49:43 +0000 2021,3,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,7,3,photo,https://pbs.twimg.com/media/EyHvL89VEAMnPyZ.jpg,,,,1
160,1378645924684070915,"RT @GirishFating : My father(70) got vaccinated today at a hospital in Maharashtra. First shot of @Covishield  #Covishield #vaccine today and it was a smooth process &amp; took him 10 minutes via walk in procedure.
Thanks to the @narendramodi Ji ,@MoHFW_INDIA @CMOMaharashtra https://t.co/FfJ0AsukEe",Pankaj Kumar Singh,QuickTechGyan,2021-04-04T09:49:37.000Z,Sun Apr 04 09:49:37 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,4,photo,https://pbs.twimg.com/media/EyC5VtmU8AAIi32.jpg,,,,1
161,1378645837505458181,"RT @ClarkCountyNV : #COVID19 #Vaccine update. The https://t.co/Z8jTkBmDsR website is now taking appointments for people age 16 and older. Book now. Remember - beginning Monday, anyone age 16 and older is eligible to get the #Coronavirus vaccine at @SNHDinfo/#ClarkCounty sites.

#Vegas #TakeYourShot https://t.co/JSpKXJxWVJ",Tick Segerblom,tsegerblom,2021-04-04T09:49:16.000Z,Sun Apr 04 09:49:16 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://snhd.info/covid ,6,1,photo,https://pbs.twimg.com/media/EyFrwyuVIAAgH8T.jpg,,,,1
162,1378645749135781889,"RT @ger_majesty : I was so angry I made a sketch. ""Schools ARE Safe"" #COVID19ireland #covid19 #edchatie #NPHET #protest #schools #vaccine #hse @NormaFoleyTD1 @DonnellyStephen @LeoVaradkar https://t.co/GJrrpDrldX",Daniela Simmons,DanielaSimmon11,2021-04-04T09:48:55.000Z,Sun Apr 04 09:48:55 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://youtu.be/DxwPMBZSLOQ ,8,3,,,,,,0
163,1378645719326752770,"RT @coachshujau : Got my first dose of #Sinopharm Covid19 vaccine! Thank you @aeh_mv &amp; @MRC_Addu for making the process easy. 
Vaccination saves lives! 

#vaccine #dhifaau #covid19 #adducity @HPA_MV https://t.co/2qfEvaIPsI",Sharick,Msharig,2021-04-04T09:48:48.000Z,Sun Apr 04 09:48:48 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,5,3,photo,https://pbs.twimg.com/media/EyHsQhVU8AAjMva.jpg,https://pbs.twimg.com/media/EyHsQh5UUAIxaGS.jpg,,,1
164,1378645670811287556,"RT @mi6rogue : Update, Im told Boris is spending the weekend editing a speech for Monday as his ""Churchill moment"", He wants it to be his defining moment of the pandemic. He wants to gloss over the 150,000 dead &amp; billions handed to his donors; attaching himself to the (NHS) #vaccine rollout. https://t.co/1P76kpLpMx",Newell Fisher,NewellFisher,2021-04-04T09:48:36.000Z,Sun Apr 04 09:48:36 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/mi6rogue/status/1377736667574992899 ,1,0,,,,,,0
165,1378645619879854085,"I know it’s Easter Sunday 🐣 
but never give up an opportunity! 
😃💉 

Want to give thanks 🙏 for the ingenuity of mankind 
#Covid19 #vaccine 🥲😊 https://t.co/PjPdnXJNiO",Serena Nik-Zainal,SerenaNikZainal,2021-04-04T09:48:24.000Z,Sun Apr 04 09:48:24 +0000 2021,4,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,photo,https://pbs.twimg.com/media/EyHu4QzXIAMR1Ml.jpg,,,,1
166,1378645554540912640,"RT @NisargCSC : GUJCOST Recognized Nisarg Science Centre Organize webinar on  Importance Of Vaccine #vaccine 
@dstGujarat @InfoGujcost @CMOGuj  @CollectorGnr  @narottamsahoo  @Punam_Bhargava  @JatinBPandya03 @BhumiSh61564135 @RsmPatan @HardikRMakwana @Shivang65541952 @DHAVALP20475984 https://t.co/Gr9wF0K4jp",Hardik R. Makwana,HardikRMakwana,2021-04-04T09:48:08.000Z,Sun Apr 04 09:48:08 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,12,photo,https://pbs.twimg.com/media/EyHuHMtU8AQ_Nxi.jpg,,,,1
167,1378645398483398657,"RT @JoelBaccas : Dare I ask...? Have we had any #Brexit benefits yet? 

I remember #Brexit gambos saying we’d have the exact same benefits 😶

(#vaccine and #Brexit have nothing to do with each other so don’t even try it hams)",Andrew Knight 🇪🇺,AndrewKnight226,2021-04-04T09:47:31.000Z,Sun Apr 04 09:47:31 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,4,0,,,,,,1
168,1378645339830386688,"@LBC @TomSwarbrick1 @iProov This has nothing to do with a #pandemic that has a 99.8% survival rate but everything to do with global control &amp; tracking. It has to stop &amp; it has to stop now!
Coercion to take a #vaccine breaches the #NurembergCode",GeeBeester 🇬🇧 🚀🐝,BeesterGee,2021-04-04T09:47:17.000Z,Sun Apr 04 09:47:17 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,3,3,,,,,,0
169,1378645313443880961,"#USA stops making #astrazeneca #vaccine at plant
$covid19

https://t.co/4uW9Yd0R1l",Dr George Christos,justgeorgeous2,2021-04-04T09:47:11.000Z,Sun Apr 04 09:47:11 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://timesofindia.indiatimes.com/world/us/us-stops-astrazeneca-vaccine-production-at-baltimore-plant-report/articleshow/81894662.cms ,3,0,,,,,,0
170,1378645299942555648,"RT @mi6rogue : Update, Im told Boris is spending the weekend editing a speech for Monday as his ""Churchill moment"", He wants it to be his defining moment of the pandemic. He wants to gloss over the 150,000 dead &amp; billions handed to his donors; attaching himself to the (NHS) #vaccine rollout. https://t.co/1P76kpLpMx",Dr Melanie Dymond Harper,meldh,2021-04-04T09:47:08.000Z,Sun Apr 04 09:47:08 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/mi6rogue/status/1377736667574992899 ,1,0,,,,,,0
171,1378645247144648704,RT @etxberria55 : Vaccine passports | The Institute for Government https://t.co/6BOcxNyT2G  Worth a read and  stimulus  for debate #vaccine  #VaccinePassports  #CovidUK  @BBCNews  #Lockdown2  @CNN  @Conservatives  @UKLabour,Graham Nigel #Ivehadthevaccine!,NigelHeal,2021-04-04T09:46:55.000Z,Sun Apr 04 09:46:55 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.instituteforgovernment.org.uk/explainers/vaccine-passports ,4,4,,,,,,1
172,1378645219080478721,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૨૭ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/9ivCBD4FhR",Shivang Barapatre,ShivangBarapat1,2021-04-04T09:46:48.000Z,Sun Apr 04 09:46:48 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCafVAVcAc8IIR.jpg,https://pbs.twimg.com/media/EyCaftKUUAEhQr8.jpg,,,1
173,1378645206208249858,"RT @rs_sputnik : Ana Brnabić: Jedan od privedenih antivaksera je vakcinisan

#vaccine #coronavirus 

👇

https://t.co/c831vo1gOd",Tamara Radojčić,tamarinebeleske,2021-04-04T09:46:45.000Z,Sun Apr 04 09:46:45 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://sptnkne.ws/FQtZ ,2,0,,,,,,1
174,1378645166358032384,"GUJCOST Recognized Nisarg Science Centre Organize webinar on  Importance Of Vaccine #vaccine 
@dstGujarat @InfoGujcost @CMOGuj  @CollectorGnr  @narottamsahoo  @Punam_Bhargava  @JatinBPandya03 @BhumiSh61564135 @RsmPatan @HardikRMakwana @Shivang65541952 @DHAVALP20475984 https://t.co/Gr9wF0K4jp",Lok Vigyan Kendra-Gandhinagar,NisargCSC,2021-04-04T09:46:36.000Z,Sun Apr 04 09:46:36 +0000 2021,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,1,12,photo,https://pbs.twimg.com/media/EyHuHMtU8AQ_Nxi.jpg,,,,1
175,1378645148834308097,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૧૭ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/iMdwQiAhvv",Shivang Barapatre,ShivangBarapat1,2021-04-04T09:46:32.000Z,Sun Apr 04 09:46:32 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCXWgjVIAQ4qms.jpg,,,,1
176,1378645121000906752,RT @TamaraMcCleary : The #Cybersecurity 202: #Vaccine distribution unleashes new cybersecurity risks https://t.co/B0XzNdoDH9 #COVID19 https://t.co/Oyn2jSW0s9,Tomand™️,ZsmTomoTomo,2021-04-04T09:46:25.000Z,Sun Apr 04 09:46:25 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.washingtonpost.com/politics/2021/01/26/cybersecurity-202-vaccine-distribution-unleashes-new-cybersecurity-risks/ ,3,0,photo,https://pbs.twimg.com/media/ExwWiMcXMAkvzBR.jpg,,,,0
177,1378645048196145153,"Stop caring what people think
#conformity #conform #nonconformist #free #freedom #growth #strength #morality #morals #beyourself #society #spirit #creativity #love #fear #covid #covid19 #corona #coronavirus #virus #covidpassport #vaccine #vaccinepassports #history #wakeup #woke https://t.co/Qu2Iw6WVc7",Kenneth Fulk,kennethfulk,2021-04-04T09:46:08.000Z,Sun Apr 04 09:46:08 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,26,0,photo,https://pbs.twimg.com/media/EyHuIbHVEAMEwIr.jpg,https://pbs.twimg.com/media/EyHuIbIVEAAHemg.jpg,https://pbs.twimg.com/media/EyHuIbIUUAE50Ze.jpg,https://pbs.twimg.com/media/EyHuIbJVIAgmtJg.jpg,1
178,1378644966730260480,Are vaccine passports good for the economy? #VaccinePassports #vaccine https://t.co/0hdY6TIz2E,Anonymous Investor,Anonymo99164687,2021-04-04T09:45:48.000Z,Sun Apr 04 09:45:48 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/CNBC/status/1378593383858503682 ,2,0,,,,,,1
179,1378644890737762307,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૧૯ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/Egxe5MrL0L",Shivang Barapatre,ShivangBarapat1,2021-04-04T09:45:30.000Z,Sun Apr 04 09:45:30 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCVay8VIAcGt5E.jpg,,,,1
180,1378644853677039620,RT @zzposts : 'US stops Astra vaccine production at Baltimore plant' https://t.co/0qAzfMNnQr #plant #vaccine #johnson #health #baltimore,FURNITURE ASSEMBLY EXPERTS - DC MD VA Baltimore,DC_ASSEMBLERS,2021-04-04T09:45:21.000Z,Sun Apr 04 09:45:21 +0000 2021,0,0,en,"<a href=""https://google.com"" rel=""nofollow"">DCMovers</a>",Retweet,https://zzposts.com/us-stops-astra-vaccine-production-at-baltimore-plant-37042.html ,5,0,,,,,,0
181,1378644803638939649,".... I’m def on the side of hoping people .... especially those from Afro-Caribbean backgrounds get their CV shot to keep healthy and safe ... BUT ... slippery slope is this Trojan national ID card business .... #Vaccine #Passport

https://t.co/F8XnhY6zQe",stirlin,mcstirlin,2021-04-04T09:45:09.000Z,Sun Apr 04 09:45:09 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://blogs.bmj.com/bmj/2021/04/01/how-to-lose-friends-and-alienate-people-on-the-problems-of-vaccine-passports/ ,2,0,,,,,,1
182,1378644789344755713,'US stops Astra vaccine production at Baltimore plant' https://t.co/0qAzfMNnQr #plant #vaccine #johnson #health #baltimore,zzposts,zzposts,2021-04-04T09:45:06.000Z,Sun Apr 04 09:45:06 +0000 2021,3,3,en,,Tweet,https://zzposts.com/us-stops-astra-vaccine-production-at-baltimore-plant-37042.html ,5,0,,,,,,0
183,1378644650081316866,"RT @ishdeep_kohli : @salhaj @BloombergAU @paediatrician_ @WHO @UN @KuwaitiCM @Drbaselalsabah @AJASabah @Dr_Khadijah_Q8 @Kuwait_Tweets @oapaynigeria @KambojAnanya @RetagQ8 @MariaRamosUK @Kioninadine @shahwank #WearAMask
#Vaccinated 👏🏼👏🏼@paediatrician_ 
#Facemasks😷physical distancing must continue into the foreseeable
future
#Vaccinated does not mean
we can go back to how life was
before—Until we have some level
of herd immunity—#vaccine is
another layer of protection
against #COVID19",Ishdeep Kohli,ishdeep_kohli,2021-04-04T09:44:33.000Z,Sun Apr 04 09:44:33 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,6,17,,,,,,1
184,1378644633668976649,"I am in! W/#vaccine from #AstraZeneca

#StrongerTogether #EU🇪🇺 #Lithuania 🇱🇹

Happy #Easter ! https://t.co/fC82nFT2pZ",Simonas Satunas,SimonasSatunas,2021-04-04T09:44:29.000Z,Sun Apr 04 09:44:29 +0000 2021,5,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,6,0,photo,https://pbs.twimg.com/media/EyHt_M9XIAAdbff.jpg,,,,1
185,1378644610445045765,"RT @DrAshish_Kumar : Most of the healthcare workers in India have received 2 doses of #COVID #vaccine. So in spite of huge increase in #coronavirus cases &amp; deaths in #COVIDSecondWave, we don’t hear any healthcare workers’ deaths. 
This is enough proof that Vaccine Saves Lives. Please get vaccinated. https://t.co/6hkVlkNOqI",गोबराय नमः (BJPig),Bako_dhyanam,2021-04-04T09:44:23.000Z,Sun Apr 04 09:44:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/EyEaBsZUUAURSr_.jpg,,,,1
186,1378644552253333504,"TODAY! 

7 Easter Sunday locations put HOPE for a vaccine time into action - volunteers ready to help you make that vaccine appointment. See where to go - here... 

#BIPOC #vaccine #vaccinations #RhodeIsland #COVID19 #Providence  https://t.co/tJUALLhYMB",RINewsToday,RINewsToday,2021-04-04T09:44:09.000Z,Sun Apr 04 09:44:09 +0000 2021,2,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://rinewstoday.com/special-registration-opportunity-today ,6,0,,,,,,1
187,1378644465267535873,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૨૭ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/9ivCBD4FhR",Dr.sushma agrawal,sushma1j,2021-04-04T09:43:49.000Z,Sun Apr 04 09:43:49 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCafVAVcAc8IIR.jpg,https://pbs.twimg.com/media/EyCaftKUUAEhQr8.jpg,,,1
188,1378644447534088198,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૨૭ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/9ivCBD4FhR",Bh@v!n Bhut BJP,BhavinBhut_22,2021-04-04T09:43:44.000Z,Sun Apr 04 09:43:44 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCafVAVcAc8IIR.jpg,https://pbs.twimg.com/media/EyCaftKUUAEhQr8.jpg,,,1
189,1378644438759563266,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૧૭ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/iMdwQiAhvv",Bh@v!n Bhut BJP,BhavinBhut_22,2021-04-04T09:43:42.000Z,Sun Apr 04 09:43:42 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCXWgjVIAQ4qms.jpg,,,,1
190,1378644428856811524,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૧૯ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/Egxe5MrL0L",Bh@v!n Bhut BJP,BhavinBhut_22,2021-04-04T09:43:40.000Z,Sun Apr 04 09:43:40 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCVay8VIAcGt5E.jpg,,,,1
191,1378644427422363648,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૦૧ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/zxdQUm4spj",Bh@v!n Bhut BJP,BhavinBhut_22,2021-04-04T09:43:40.000Z,Sun Apr 04 09:43:40 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCT_itVEAMewtC.jpg,,,,1
192,1378644413673480192,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૧૧ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/6fBqZCL2LD",Bh@v!n Bhut BJP,BhavinBhut_22,2021-04-04T09:43:36.000Z,Sun Apr 04 09:43:36 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCSyAzVEAI-ClO.jpg,,,,1
193,1378644404919918592,"RT @BJP4SuratCity : કોરોના રસીકરણ અભિયાન અંતર્ગત આજે સુરત મહાનગર વોર્ડ - ૨૦ ના વિવિધ કોવિડ વેક્સીનેશન સેન્ટર પર હાજર રહી નિયત કાર્ય માટે વડીલો ને જરુરી માર્ગદર્શન આપેલ અને વેક્સિન લેવા માટે મદદ કરેલ.
#covid #corona #vaccine #largestvaccinationdrive #india #health #healthy #modi #thankyou #PMCares https://t.co/X8MXkxxYGo",Bh@v!n Bhut BJP,BhavinBhut_22,2021-04-04T09:43:34.000Z,Sun Apr 04 09:43:34 +0000 2021,0,0,gu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,10,0,photo,https://pbs.twimg.com/media/EyCR2E0VEAQT1aN.jpg,,,,1
194,1378644401786916865,"RT @LongCovidKids : Our 1st rapid survey highlights the symptoms children are reporting since #COVID infection. 

#vaccine is not yet approved for children and they are still vulnerable.
New #variants are 50-70% more contagious.

#LongCovidKids

Thanks to the brilliant https://t.co/qV1tQXrxQD https://t.co/PBQ8ao8Ow1",Einh0rnqueen,einh0rnqueen,2021-04-04T09:43:34.000Z,Sun Apr 04 09:43:34 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.styleracademicart.com/ ,4,0,photo,https://pbs.twimg.com/media/EuHC42bXAAIMoJk.jpg,,,,1
195,1378644341388767239,"If women feel they will be greatly effected by AZ bloodclot, why are you pushing this #vaccine down their throat? This is horrendous to push the narrative that benefits outweigh risk. https://t.co/OzuLCxOFVM",Pacific Geopolitics,PacGeopolitics,2021-04-04T09:43:19.000Z,Sun Apr 04 09:43:19 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://amp.theguardian.com/world/2021/apr/04/blood-clot-cases-could-dent-faith-of-young-women-in-astrazeneca?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter&__twitter_impression=true ,1,0,,,,,,0
196,1378644313681367046,#vaccine https://t.co/BmnRbg7Rov,Greachain4Change 🇮🇪🇺🇸🎖️⚕️🔴🏴‍☠️,CGreachain4,2021-04-04T09:43:13.000Z,Sun Apr 04 09:43:13 +0000 2021,1,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/EyHtsl6WEAAwazJ.jpg,,,,1
197,1378644233070866432,"RT @DrHarish139 : @OfficeofUT Let us #vaccine all in #Maharashtra. Any one obstructing this needs to be overruled. If Tamil Nadu &amp; Karnataka #Vaccinate all why can't we ! @mybmc

U r a dynamic CM with fantastic bureaucrats like 
Iqbal Chahal 
Ashwini Bhide
Subhash Jaiswal 

Let's #Vaccinate all !",Harihar,HariharKMI,2021-04-04T09:42:53.000Z,Sun Apr 04 09:42:53 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,2,,,,,,1
198,1378644218583740417,"COVID19 second wave is here! How dangerous is it?
Click to know!
#PharmEasy #COVID19 #Coronavirus #Vaccination #Vaccine #Covishield #Covaxine #SecondWave 

https://t.co/qP2YkJEDjx https://t.co/KBqzWog0Gv",PharmEasy App,pharmeasyapp,2021-04-04T09:42:50.000Z,Sun Apr 04 09:42:50 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/2OklAm9 ,8,0,photo,https://pbs.twimg.com/media/EyHtmOOUUAABHy2.jpg,,,,0
199,1378644185188868098,"RT @mi6rogue : Update, Im told Boris is spending the weekend editing a speech for Monday as his ""Churchill moment"", He wants it to be his defining moment of the pandemic. He wants to gloss over the 150,000 dead &amp; billions handed to his donors; attaching himself to the (NHS) #vaccine rollout. https://t.co/1P76kpLpMx",therese o'hanlon,thereselite,2021-04-04T09:42:42.000Z,Sun Apr 04 09:42:42 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/mi6rogue/status/1377736667574992899 ,1,0,,,,,,0
200,1378644031698317313,"RT @DrAshish_Kumar : Most of the healthcare workers in India have received 2 doses of #COVID #vaccine. So in spite of huge increase in #coronavirus cases &amp; deaths in #COVIDSecondWave, we don’t hear any healthcare workers’ deaths. 
This is enough proof that Vaccine Saves Lives. Please get vaccinated. https://t.co/6hkVlkNOqI",Samnita says,Santosh12506406,2021-04-04T09:42:05.000Z,Sun Apr 04 09:42:05 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/EyEaBsZUUAURSr_.jpg,,,,1
201,1378644004502405122,"RT @FreedomSpeakerX : So again covid has invisible boundaries, masses can gather at a pub with no proof of vaccination but it’s needed for sports events etc. Sick of this BS and 🤡🤡 running our lives #covidpassport #orwellian country #vaccine https://t.co/hZpqclMPXk",El Magnífico,riblovinio,2021-04-04T09:41:59.000Z,Sun Apr 04 09:41:59 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://apple.news/AKMBWZyjXT_Sm2Lcq_Bu6QA ,3,0,,,,,,0
202,1378643865264001027,RT @dw_business : 📼 German firm #BioNTech says it is on track to manufacture 2.5 billion doses of its #Covid19 #vaccine this year with US partner #Pfizer. That's 25 percent more than had been expected. https://t.co/r0SiSzXyGc,Fahmi,fahmikuzomina,2021-04-04T09:41:26.000Z,Sun Apr 04 09:41:26 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,video,https://video.twimg.com/amplify_video/1377613035137818634/vid/640x360/FWuWiw-U2Q6h7WAQ.mp4?tag=14,,,,1
